rank,word,frequency
1640,cacus,4
1641,cadmus,4
1642,march,4
1643,travel,4
1644,eighth,4
1645,g,4
1646,cemetery,4
1647,caina,4
1648,treacherously,4
1649,magnanimous,4
1650,satised,4
1651,describes,4
1652,pierced,4
1653,troops,4
1654,lt,4
1655,seal,4
1656,genius,4
1657,property,4
1658,fully,4
1659,adam,4
1660,depth,4
1661,lovely,4
1662,lover,4
1663,mosca,4
1664,brooklet,4
1665,generally,4
1666,trample,4
1667,uplift,4
1668,mean,4
1669,piece,4
1670,south,4
1671,philippo,4
1672,sovereign,4
1673,cometh,4
1674,comest,4
1675,actually,4
1676,editions,4
1677,issa,4
1678,funeral,4
1679,hangs,4
1680,lucan,4
1681,furies,4
1682,proverb,4
1683,lucifer,4
1684,sat,4
1685,gates,4
1686,hollow,4
1687,helped,4
1688,malice,4
1689,entrance,4
1690,malign,4
1691,malignant,4
1692,hemisphere,4
1693,measure,4
1694,clasped,4
1695,youth,4
1696,cathedral,4
1697,catiline,4
1698,manfred,4
1699,clearly,4
1700,rank,4
1701,eminent,4
1702,enters,4
1703,quarrel,4
1704,cities,4
1705,richard,4
1706,sata,4
1707,cavalry,4
1708,zanche,4
1709,surnamed,4
1710,stands,4
1711,twere,4
1712,quenched,4
1713,heresy,4
1714,cloaks,4
1715,hood,4
1716,shot,4
1717,perse,4
1718,minotaur,4
1719,honourable,4
1720,hawthorne,4
1721,uneven,4
1722,canal,4
1723,science,4
1724,gained,4
1725,steadfast,4
1726,gather,4
1727,celestine,4
1728,school,4
1729,mounted,4
1730,instead,4
1731,pharsalia,4
1732,stayed,4
1733,phrase,4
1734,equal,4
1735,statue,4
1736,midway,4
1737,tresses,4
1738,empty,4
1739,phlegethon,4
1740,envy,4
1741,height,4
1742,meant,4
1743,carried,4
1744,listening,4
1745,selected,4
1746,child,4
1747,prince,4
1748,benignant,4
1749,faenza,4
1750,vermilion,4
1751,besieged,4
1752,rivers,4
1753,diomed,4
1754,ends,4
1755,nearer,4
1756,lip,4
1757,nds,4
1758,listened,4
1759,turbid,4
1760,betrays,4
1761,chance,4
1762,told,4
1763,shudder,4
1764,enemy,4
1765,prisoner,4
1766,grow,4
1767,grows,4
1768,bird,4
1769,soil,4
1770,extinguished,4
1771,lives,4
1772,veil,4
1773,cheeks,4
1774,greatly,4
1775,taking,4
1776,reins,4
1777,wretches,4
1778,consumed,4
1779,greeks,4
1780,begin,4
1781,news,4
1782,street,4
1783,begirt,4
1784,nevertheless,4
1785,january,4
1786,lie,4
1787,ing,4
1788,soldiers,4
1789,hurled,4
1790,nessus,4
1791,interpret,4
1792,drove,4
1793,pride,4
1794,sheet,4
1795,chasm,4
1796,faithful,4
1797,writers,4
1798,rivulet,4
1799,benaco,4
1800,marquis,4
1801,grim,4
1802,uttered,4
1803,pisan,4
1804,sooner,4
1805,guilt,4
1806,project,4
1807,secretly,4
1808,risen,4
1809,per,4
1810,symbolizing,4
1811,bow,4
1812,added,4
1813,uttering,4
1814,moving,4
1815,secret,4
1816,inside,4
1817,books,4
1818,excess,4
1819,branches,4
1820,gures,4
1821,usury,4
1822,usurers,4
1823,brass,4
1824,companion,4
1825,stole,4
1826,shown,4
1827,breasts,4
1828,depraved,4
